Utgiftsområde;Utgiftsområdesnamn;Anslag;Anslagsnamn;År;Ingående överföringsbelopp;Statens budget;Ändringsbudgetar;Indragningar;Utnyttjad del av medgivet överskridande;Utfall;Anslagskredit;Utgående överföringsbelopp;Utgiftsområde utfallsår;Utgiftsområdesnamn utfallsår;Anslag utfallsår;Anslagsnamn utfallsår
07;Internationellt bistånd;0701002;Styrelsen för internationellt utvecklingssamarbete (Sida);2017;29,34285469;1095,848;7,615;;;1115,24842708;32,875;17,55742761;07;Internationellt bistånd;0701002;Styrelsen för internationellt utvecklingssamarbete (Sida)
07;Internationellt bistånd;0701003;Nordiska Afrikainstitutet;2017;0,41609254;14,594;;;;14,05191034;0,438;0,9581822;07;Internationellt bistånd;0701003;Nordiska Afrikainstitutet
07;Internationellt bistånd;0701004;Folke Bernadotteakademin;2017;3,09802566;107,023;;;;110,66271148;3,211;-0,54168582;07;Internationellt bistånd;0701004;Folke Bernadotteakademin
07;Internationellt bistånd;0701005;Riksrevisionen: Internationellt utvecklingssamarbete;2017;3,36752139;50;;-3,36752139;;51,42437278;1,5;-1,42437278;07;Internationellt bistånd;0701005;Riksrevisionen: Internationellt utvecklingssamarbete
07;Internationellt bistånd;0701006;Utvärdering av internationellt bistånd;2017;2,80342377;16,437;;-2,31547377;;13,7484326;0;3,1765174;07;Internationellt bistånd;0701006;Utvärdering av internationellt bistånd
08;Migration;0801001;Migrationsverket;2017;805,44799147;5904,447;;-598,97107147;;6014,65968708;177,133;96,26423292;08;Migration;0801001;Migrationsverket
08;Migration;0801002;Ersättningar och bostadskostnader;2017;1440,7139422;23728;6228;-1896,34943632;;30599,79053395;2300;-1099,42602807;08;Migration;0801002;Ersättningar och bostadskostnader
08;Migration;0801003;Migrationspolitiska åtgärder;2017;5,01281812;741,547;;-8,79951812;;738,08911548;21,798;-0,32881548;08;Migration;0801003;Migrationspolitiska åtgärder
08;Migration;0801004;Domstolsprövning i utlänningsmål;2017;-38,18260621;1042,723;-85;;;839,04962356;31,282;80,49077023;08;Migration;0801004;Domstolsprövning i utlänningsmål
08;Migration;0801005;Rättsliga biträden m.m. vid domstolsprövning i utlänningsmål;2017;27,59506531;255,8;;-27,59506531;;246,40841179;7,674;9,39158821;08;Migration;0801005;Rättsliga biträden m.m. vid domstolsprövning i utlänningsmål
08;Migration;0801006;Offentligt biträde i utlänningsärenden;2017;-43,4;396,15;308;;;806,0299126;58,62;-145,2799126;08;Migration;0801006;Offentligt biträde i utlänningsärenden
08;Migration;0801007;Utresor för avvisade och utvisade;2017;76,38324982;356,202;;-76,38324982;;252,87046803;0;103,33153197;08;Migration;0801007;Utresor för avvisade och utvisade
08;Migration;0801008;Från EU-budgeten finansierade insatser för asylsökande och flyktingar;2017;129,72382555;155,45;;-129,72382555;;147,12907846;0;8,32092154;08;Migration;0801008;Från EU-budgeten finansierade insatser för asylsökande och flyktingar
08;Migration;0801009 2019;Tillfälligt stöd till kommuner för ensamkommande unga asylsökande m fl.;2017;;;390;;;389,486289;0;0,513711;08;Migration;0801009;Tillfälligt stöd till kommuner för ensamkommande unga asylsökande m fl.
09;Hälsovård, sjukvård och social omsorg;0901001;Socialstyrelsen;2017;26,38212534;627,986;;-8,18982534;;631,67150028;18,839;14,50679972;09;Hälsovård, sjukvård och social omsorg;0908001;Socialstyrelsen
09;Hälsovård, sjukvård och social omsorg;0901002;Statens beredning för medicinsk och social utvärdering;2017;3,93550742;81,56;;-1,70593742;;83,12245957;2,282;0,66711043;09;Hälsovård, sjukvård och social omsorg;0901002;Statens beredning för medicinsk och social utvärdering
09;Hälsovård, sjukvård och social omsorg;0901003;Tandvårds- och läkemedelsförmånsverket;2017;2,79619758;140,964;;;;141,16435701;4,229;2,59584057;09;Hälsovård, sjukvård och social omsorg;0901003;Tandvårds- och läkemedelsförmånsverket
09;Hälsovård, sjukvård och social omsorg;0901004;Tandvårdsförmåner;2017;88,56994106;5747,835;;-88,56994106;;5781,88076569;287,222;-34,04576569;09;Hälsovård, sjukvård och social omsorg;0901004;Tandvårdsförmåner
09;Hälsovård, sjukvård och social omsorg;0901005;Bidrag för läkemedelsförmånerna;2017;-208,06930455;24049,736;1103;;;25606,221755;1006,109;-661,55505955;09;Hälsovård, sjukvård och social omsorg;0901005;Bidrag för läkemedelsförmånerna
09;Hälsovård, sjukvård och social omsorg;0901006;Bidrag till folkhälsa och sjukvård;2017;202,27541651;2729,286;500;-190,77541651;;2913,31552198;0;327,47047802;09;Hälsovård, sjukvård och social omsorg;0901006;Bidrag till folkhälsa och sjukvård
09;Hälsovård, sjukvård och social omsorg;0901007;Sjukvård i internationella förhållanden;2017;24,49080801;485,476;;-24,49080801;;432,97514798;24,274;52,50085202;09;Hälsovård, sjukvård och social omsorg;0901007;Sjukvård i internationella förhållanden
09;Hälsovård, sjukvård och social omsorg;0901008;Bidrag till psykiatri;2017;95,90987298;1108,993;100;-95,90987298;;1167,46378643;0;41,52921357;09;Hälsovård, sjukvård och social omsorg;0901008;Bidrag till psykiatri
09;Hälsovård, sjukvård och social omsorg;0901009;Läkemedelsverket;2017;0,54907249;132,018;;;;132,6883548;3,961;-0,12128231;09;Hälsovård, sjukvård och social omsorg;0901009;Läkemedelsverket
09;Hälsovård, sjukvård och social omsorg;0901010;E-hälsomyndigheten;2017;-2,81903043;144,051;20;;;158,07958267;14,405;3,1523869;09;Hälsovård, sjukvård och social omsorg;0901010;E-hälsomyndigheten
09;Hälsovård, sjukvård och social omsorg;0901011 2017;Bidrag för mänskliga vävnader och celler;2017;;74;;;;74;0;0;09;Hälsovård, sjukvård och social omsorg;0901011;Bidrag för mänskliga vävnader och celler
09;Hälsovård, sjukvård och social omsorg;0901012;Inspektionen för vård och omsorg;2017;44,44933668;697,839;;-24,99559668;;678,94526418;20,935;38,34747582;09;Hälsovård, sjukvård och social omsorg;0908002;Inspektionen för vård och omsorg
09;Hälsovård, sjukvård och social omsorg;0902001;Folkhälsomyndigheten;2017;7,58911328;380,03;;;;379,20621406;11,309;8,41289922;09;Hälsovård, sjukvård och social omsorg;0902001;Folkhälsomyndigheten
09;Hälsovård, sjukvård och social omsorg;0902002;Insatser för vaccinberedskap;2017;27,9553642;88,5;;-27,9553642;;85,72253538;0;2,77746462;09;Hälsovård, sjukvård och social omsorg;0902002;Insatser för vaccinberedskap
09;Hälsovård, sjukvård och social omsorg;0902003;Bidrag till WHO;2017;-2,1639062;37,665;;-0,01105101;;38,93318351;3,766;-3,44314072;09;Hälsovård, sjukvård och social omsorg;0902003;Bidrag till WHO
09;Hälsovård, sjukvård och social omsorg;0902004;Insatser mot hiv/aids och andra smittsamma sjukdomar;2017;3,5958889;75,502;;-3,5958889;;74,13544097;0;1,36655903;09;Hälsovård, sjukvård och social omsorg;0902004;Insatser mot hiv/aids och andra smittsamma sjukdomar
09;Hälsovård, sjukvård och social omsorg;0902005;Åtgärder avseende alkohol, narkotika, dopning, tobak samt spel;2017;5,80658889;213,629;;-5,80658889;;195,61126472;0;18,01773528;09;Hälsovård, sjukvård och social omsorg;0906002;Åtgärder avseende alkohol, narkotika, dopning, tobak samt spel
09;Hälsovård, sjukvård och social omsorg;0903001;Myndigheten för delaktighet;2017;1,88317681;57,883;;-0,16783681;;57,58712848;1,736;2,01121152;09;Hälsovård, sjukvård och social omsorg;0903001;Myndigheten för delaktighet
09;Hälsovård, sjukvård och social omsorg;0903002;Bidrag till funktionshindersorganisationer;2017;0,000012;188,742;;-0,000012;;188,741988;0;0,000012;09;Hälsovård, sjukvård och social omsorg;0903002;Bidrag till funktionshindersorganisationer
09;Hälsovård, sjukvård och social omsorg;0904001;Myndigheten för familjerätt och föräldraskapsstöd;2017;3,56126837;24,096;;-2,84945837;;24,35159117;1,446;0,45621883;09;Hälsovård, sjukvård och social omsorg;0904001;Myndigheten för familjerätt och föräldraskapsstöd
09;Hälsovård, sjukvård och social omsorg;0904002;Vissa statsbidrag inom funktionshindersområdet;2017;25,53601471;411,514;;-25,53601471;;389,49949111;0;22,01450889;09;Hälsovård, sjukvård och social omsorg;0904002;Vissa statsbidrag inom funktionshindersområdet
09;Hälsovård, sjukvård och social omsorg;0904003;Bilstöd till personer med funktionsnedsättning;2017;26,66579725;266,995;;-26,66579725;;162,4447293;13,35;104,5502707;09;Hälsovård, sjukvård och social omsorg;0904003;Bilstöd till personer med funktionsnedsättning
09;Hälsovård, sjukvård och social omsorg;0904004;Kostnader för statlig assistansersättning;2017;4170,63884101;25931;;-4170,63884101;;23309,6620253;1296,55;2621,3379747;09;Hälsovård, sjukvård och social omsorg;0904004;Kostnader för statlig assistansersättning
09;Hälsovård, sjukvård och social omsorg;0904005;Stimulansbidrag och åtgärder inom äldreområdet;2017;353,8316785;2473,858;-30;-353,8316785;;2301,8607924;0;141,9972076;09;Hälsovård, sjukvård och social omsorg;0904005;Stimulansbidrag och åtgärder inom äldreområdet
09;Hälsovård, sjukvård och social omsorg;0904006;Statens institutionsstyrelse;2017;-33,73677426;946,75;105;;;993,97139876;56,805;24,04182698;09;Hälsovård, sjukvård och social omsorg;0904006;Statens institutionsstyrelse
